,English,English_cleaned,Spanish,French,German
2294,it's my book,it is my book,es mi libro,c'est mon livre,Es ist mein Buch
2295,it's my turn,it is my turn,es mi turno,c'est mon tour,ich bin an der Reihe
2296,it's no good,it is no good,No es bueno,ce n'est pas bon,es ist nicht gut
2297,it's no joke,it is no joke,no es broma,ce n'est pas une blague,es ist kein Witz
2298,it's not new,it is not new,no es nuevo,ce n'est pas nouveau,es ist nicht neu
2299,it's nothing,it is nothing,no es nada,ce n'est rien,es ist nichts
2300,it's obvious,it is obvious,es obvio,il est évident,es ist offensichtlich
2301,it's on fire,it is on fire,esta en llamas,il est en feu,es brennt
2302,it's our car,it is our car,es nuestro coche,c'est notre voiture,es ist unser Auto
2303,it's perfect,it is perfect,es perfecto,il est parfait,es ist perfekt
2304,it's serious,it is serious,esto es serio,c'est sérieux,es ist ernst
2305,it's snowing,it is snowing,Está nevando,il neige,es schneit
2306,it's so easy,it is so easy,es demasiado fácil,c'est très facile,Es ist so einfach
2307,it's started,it is started,se inicia,c'est commencé,es wird gestartet
2308,it's suicide,it is suicide,es suicidio,c'est suicidaire,es ist Selbstmord
2309,it's the law,it is the law,es la ley,c'est la loi,es ist das Gesetz
2310,it's too big,it is too big,es demasiado grande,il est trop grand,es ist zu groß
2311,it's too hot,it is too hot,está demasiado caliente,c'est trop chaud,es ist zu heiß
2312,just say yes,just say yes,solo di que si,Dis juste oui,Sag einfach ja
2313,keep driving,keep driving,sigue conduciendo,continue de conduire,Fahr weiter
2314,keep it warm,keep it warm,mantenerlo caliente,gardez-le au chaud,warm halten
2315,keep looking,keep looking,seguir mirando,continuer de regarder,weiter suchen
2316,keep reading,keep reading,sigue leyendo,continue de lire,weiter lesen
2317,keep running,keep running,sigue corriendo,continuer à courir,lauf weiter
2318,keep singing,keep singing,sigue cantando,Continue à chanter,Sing weiter
2319,keep talking,keep talking,seguir hablando,continuer de parler,weiter reden
2320,keep working,keep working,sigue trabajando,continue de travailler,weiter arbeiten
2321,keep writing,keep writing,Seguir escribiendo,continue d'écrire,Schreib weiter
2322,ladies first,ladies first,mujeres primero,les dames d'abord,Frauen zuerst
2323,lead the way,lead the way,guía el camino,ouvrir la voie,Geh voraus
2324,let go of it,let go of it,déjalo ir,laisse tomber,lass es los
2325,let go of me,let go of me,déjame ir,laisse-moi,Lass mich los
2326,let me check,let me check,permítame verificar,laisse moi vérifier,Lass mich das überprüfen
2327,let me leave,let me leave,dejame salir,laisse moi partir,Lass mich gehen
2328,let me sleep,let me sleep,Déjame dormir,laissez-moi dormir,Lass mich schlafen
2329,let's all go,let us all go,vamos todos,allons tous,lass uns alle gehen
2330,let's bounce,let us bounce,déjanos rebotar,laissez-nous rebondir,lass uns hüpfen
2331,let's go now,let us go now,vamos ahora,allons-y maintenant,lass uns jetzt gehen
2332,let's listen,let us listen,escuchemos,écoutons,lass uns zuhören
2333,let's not go,let us not go,no nos vayamos,n'allons pas,lass uns nicht gehen
2334,let's try it,let us try it,vamos a intentarlo,essayons,lass es uns versuchen
2335,life goes on,life goes on,la vida continua,la vie continue,Das Leben geht weiter
2336,life is hard,life is hard,la vida es dura,la vie est dure,das Leben ist hart
2337,look at that,look at that,mira eso,regarde ça,Sieh dir das an
2338,look at this,look at this,mira este,regarde ça,Schau dir das an
2339,look closely,look closely,Mira de cerca,regarder attentivement,Schau genau
2340,make a guess,make a guess,adivina,faire une proposition,Rate mal
2341,mary is cute,mary is cute,María es linda,Marie est mignonne,maria ist süß
2342,may i cut in,may i cut in,puedo interrumpir,puis-je couper,darf ich einschalten
2343,may i try it,may i try it,¿puedo intentarlo?,puis-je essayer,Kann ich es versuchen
2344,"meat, please",meat  please,carne por favor,viande s'il vous plait,Fleisch bitte
2345,men are pigs,men are pigs,los hombres son cerdos,les hommes sont des cochons,Männer sind Schweine
2346,must i go on,must i go on,debo continuar,dois-je continuer,muss ich weiter
2347,my arm hurts,my arm hurts,Me duele el brazo,mon bras fait mal,mein Arm tut weh
2348,my eyes hurt,my eyes hurt,me duelen los ojos,mes yeux me font mal,Meine Augen tun weh
2349,my feet hurt,my feet hurt,me duelen los pies,mes pieds me font mal,meine Füße tun weh
2350,my hip hurts,my hip hurts,me duele la cadera,ma hanche me fait mal,meine Hüfte tut weh
2351,need i go on,need i go on,necesito continuar,dois-je continuer,muss ich weitermachen
2352,no one cared,no one cared,a nadie le importaba,personne ne s'en souciait,niemand kümmerte sich darum
2353,no one cares,no one cares,a nadie le importa,personne ne s'y intéresse,keinen interessiert es
2354,no one knows,no one knows,nadie sabe,personne ne sait,niemand weiß
2355,no one moved,no one moved,nadie se movió,personne n'a bougé,niemand bewegte sich
2356,no one spoke,no one spoke,nadie habló,personne n'a parlé,niemand sprach
2357,nobody asked,nobody asked,nadie preguntó,personne n'a demandé,niemand fragte
2358,nobody knows,nobody knows,nadie lo sabe,personne ne sait,Niemand weiß
2359,now drink up,now drink up,ahora bebe,maintenant bois,jetzt trink aus
2360,now fix that,now fix that,ahora arregla eso,maintenant corrige ça,jetzt korrigiere das
2361,now leave us,now leave us,ahora déjanos,maintenant laisse nous,jetzt lass uns
2362,ok go ahead,ok go ahead,"bien, adelante",OK Vas y,OK weitermachen
2363,our eyes met,our eyes met,nuestros ojos se encontraron,nos regards se sont croisés,Unsere Blicke trafen sich
2364,play it cool,play it cool,Relájate,sois cool,spiel es cool
2365,please hurry,please hurry,"Por favor, apúrate",accélère s'il te plaît,bitte beeilen
2366,please leave,please leave,"por favor, vete",s'il vous plaît laissez,bitte geh
2367,please relax,please relax,por favor relajate,Détendez-vous s'il vous plaît,bitte entspann dich
2368,please smile,please smile,por favor sonríe,Souriez s'il vous plaît,Bitte lächeln
2369,pray for tom,pray for tom,oren por tom,prie pour tom,bete für tom
2370,recess ended,recess ended,receso termino,récréation terminée,Pause beendet
2371,see you soon,see you soon,Te veo pronto,à bientôt,seh dich später
2372,set tom free,set tom free,liberar a tom,libérer tom,lass tom frei
2373,shame on you,shame on you,Debería darte vergüenza,Honte à toi,Schäm dich
2374,she can swim,she can swim,Ella puede nadar,elle peut nager,Sie kann schwimmen
2375,she helps us,she helps us,ella nos ayuda,elle nous aide,sie hilft uns
2376,she is a fox,she is a fox,ella es un zorro,elle est un renard,sie ist ein fuchs
2377,she is lucky,she is lucky,ella tiene suerte,Elle est chançeuse,Sie ist glücklich
2378,she is quiet,she is quiet,ella es tranquila,elle est calme,Sie ist ruhig
2379,she is sharp,she is sharp,ella es fuerte,elle est pointue,sie ist scharf
2380,she is wrong,she is wrong,ella esta equivocada,elle a tort,Sie irrt sich
2381,she is young,she is young,ella es joven,elle est jeune,Sie ist jung
2382,she knows me,she knows me,ella me conoce,elle me connait,Sie kennt mich
2383,she liked it,she liked it,a ella le gustó,elle a aimé ça,Sie mochte es
2384,she loves me,she loves me,ella me ama,elle m'aime,Sie liebt mich
2385,she may come,she may come,ella puede venir,elle peut venir,sie darf kommen
2386,she shot him,she shot him,ella le disparó,elle lui a tiré dessus,sie hat ihn erschossen
2387,she shrieked,she shrieked,ella gritó,elle a crié,Sie schrie
2388,she stood up,she stood up,ella se levantó,elle se leva,Sie stand auf
2389,she sued him,she sued him,ella lo demandó,elle l'a poursuivi,sie verklagte ihn
2390,she was busy,she was busy,ella estaba ocupada,elle était occupée,Sie war beschäftigt
2391,she went out,she went out,ella salió,elle est sortie,Sie ging raus
2392,should we go,should we go,Deberiamos ir,devrions-nous y aller,sollen wir gehen
2393,someone came,someone came,alguien vino,quelqu'un est venu,jemand kam
2394,stay a while,stay a while,quedarse un rato,Restez un peu,bleib eine Weile
2395,stay with me,stay with me,Quédate conmigo,Restez avec moi,Bleib bei mir
2396,stay with us,stay with us,Quédate con nosotros,rester avec nous,Bleib bei uns
2397,step forward,step forward,un paso adelante,pas en avant,Schritt vorwärts
2398,stop arguing,stop arguing,para de discutir,arrêter de se disputer,hört auf zu streiten
2399,stop filming,stop filming,dejar de filmar,arrêter de filmer,hör auf zu filmen
2400,stop gawking,stop gawking,deja de mirar boquiabierto,arrête de rester bouche bée,hör auf zu gaffen
2401,stop reading,stop reading,para de leer,arrêter de lire,Hör auf zu lesen
2402,stop smoking,stop smoking,deja de fumar,arrêter de fumer,aufhören zu rauchen
2403,stop staring,stop staring,Deja de mirarme,arrête de regarder,Hör auf zu starren
2404,stop talking,stop talking,Deja de hablar,arrêter de parler,Hör auf zu reden
2405,stop the car,stop the car,Para el coche,arrête la voiture,Auto anhalten
2406,stop whining,stop whining,deja de quejarte,arrêter de se plaindre,Hör auf zu jammern
2407,stop yelling,stop yelling,deja de gritar,arrête de crier,Hör auf zu schreien
2408,sweet dreams,sweet dreams,dulces sueños,beaux rêves,schöne Träume
2409,take a break,take a break,tomar un descanso,prendre une pause,eine Pause machen
2410,take a whiff,take a whiff,tomar un soplo,prendre une bouffée,schnuppern
2411,take it easy,take it easy,tómalo con calma,Allez-y doucement,immer mit der Ruhe
2412,take me home,take me home,Llévame a casa,emmène moi chez toi,Bring mich nach Hause
2413,take my hand,take my hand,toma mi mano,prends ma main,nimm meine Hand
2414,tell me more,tell me more,Dime más,dis m'en plus,Erzähl mir mehr
2415,thanks a lot,thanks a lot,muchas gracias,merci beaucoup,Vielen Dank
2416,thanks again,thanks again,gracias de nuevo,Merci encore,Danke noch einmal
2417,that is mine,that is mine,eso es mio,c'est à moi,das ist meins
2418,that will do,that will do,que hará,ça va faire,das wird reichen
2419,that's a lie,that is a lie,eso es una mentira,c'est un mensonge,Das ist eine Lüge
2420,that's a lot,that is a lot,eso es mucho,c'est beaucoup,das ist viel
2421,that's clear,that is clear,eso está claro,c'est clair,das ist klar
2422,that's crazy,that is crazy,eso es loco,c'est fou,das ist verrückt
2423,that's funny,that is funny,eso es gracioso,c'est drole,das ist lustig
2424,that's great,that is great,eso es genial,c'est super,das ist großartig
2425,that's right,that is right,eso es correcto,c'est vrai,das ist richtig
2426,that's weird,that is weird,eso es raro,c'est étrange,das ist komisch
2427,they approve,they approve,ellos aprueban,ils approuvent,sie stimmen zu
2428,they crashed,they crashed,se estrellaron,ils se sont écrasés,sie stürzten ab
2429,they escaped,they escaped,ellos escaparon,Ils se sont échappés,sie entkamen
2430,they gave up,they gave up,se dieron por vencidos,ils ont abandonné,sie gaben auf
2431,they hate us,they hate us,nos odian,ils nous détestent,sie hassen uns
2432,they know us,they know us,ellos nos conocen,ils nous connaissent,sie kennen uns
2433,they laughed,they laughed,ellos rieron,ils rigolent,Sie lachten
2434,they refused,they refused,Ellos rechazaron,ils ont refusé,Sie weigerten sich
2435,they relaxed,they relaxed,se relajaron,ils se sont détendus,sie entspannten sich
2436,they said no,they said no,ellos dijeron no,ils ont dit non,sie sagten nein
2437,they sweated,they sweated,ellos sudaron,ils ont transpiré,sie schwitzten
2438,they'll grow,they will grow,crecerán,ils vont grandir,sie werden wachsen
2439,they're back,they are back,ellos están de regreso,Ils sont de retour,Sie sind zurück
2440,they're boys,they are boys,ellos son chicos,Ce sont des garçons,sie sind Jungs
2441,they're cold,they are cold,Están fríos,ils sont froids,Sie sind kalt
2442,they're cool,they are cool,Ellos son geniales,ils sont cool,die sind cool
2443,they're cops,they are cops,ellos son policías,ce sont des flics,sie sind Polizisten
2444,they're cute,they are cute,ellos son lindos,Ils sont mignons,Sie sind süß
2445,they're dead,they are dead,están muertos,ils sont morts,Sie sind tot
2446,they're done,they are done,están hechos,ils sont faits,Sie sind fertig
2447,they're free,they are free,son gratis,ils sont libres,Sie sind frei
2448,they're gone,they are gone,se han ido,ils sont partis,Sie sind weg
2449,they're here,they are here,ellos están aquí,ils sont ici,Sie sind hier
2450,they're mine,they are mine,son mios,ils sont les miens,Sie gehören mir
2451,they're rich,they are rich,ellos son ricos,ils sont riches,Sie sind reich
2452,they're safe,they are safe,están seguros,ils sont en sécurité,Sie sind sicher
2453,they're weak,they are weak,ellos son debiles,ils sont faibles,Sie sind schwach
2454,things break,things break,las cosas se rompen,les choses se cassent,Dinge brechen
2455,this is cool,this is cool,esto es genial,c'est cool,das ist cool
2456,this is easy,this is easy,esto es facil,c'est facile,Das ist einfach
2457,this is fine,this is fine,esto esta bien,c'est bon,das ist in Ordnung
2458,this is food,this is food,esto es comida,c'est de la nourriture,das ist Essen
2459,this is free,this is free,esto es gratis,c'est gratuit,Das ist gratis
2460,this is gold,this is gold,esto es oro,c'est de l'or,das ist Gold
2461,this is hers,this is hers,Esto es de ella,C'est à elle,Das gehört ihr
2462,this is huge,this is huge,esto es enorme,c'est énorme,Das ist riesig
2463,this is lame,this is lame,esto apesta,c'est nul,Das ist langweilig
2464,this is life,this is life,así es la vida,c'est la vie,das ist das Leben
2465,this is love,this is love,esto es amor,c'est l'amour,das ist Liebe
2466,this is mine,this is mine,esto es mío,c'est à moi,das ist meins
2467,this is nice,this is nice,esto es bonito,C'est sympa,das ist nett
2468,this is ours,this is ours,esto es nuestro,c'est à nous,das ist unser
2469,this is sick,this is sick,esto está mal,c'est malade,Das ist krank
2470,this is ugly,this is ugly,esto es feo,c'est moche,das ist hässlich
2471,tom approves,tom approves,tom aprueba,Tom approuve,Tom stimmt zu
2472,tom can stay,tom can stay,tom puede quedarse,Tom peut rester,Tom kann bleiben
2473,tom can walk,tom can walk,tom puede caminar,tom peut marcher,Tom kann laufen
2474,tom finished,tom finished,tom termino,tom fini,tom fertig
2475,tom got weak,tom got weak,Tom se debilitó,tom est devenu faible,Tom wurde schwach
2476,tom hates me,tom hates me,tom me odia,Tom me déteste,Tom hasst mich
2477,tom insisted,tom insisted,tom insistió,tom a insisté,Tom bestand darauf
2478,tom is a man,tom is a man,tom es un hombre,tom est un homme,Tom ist ein Mann
2479,tom is a pig,tom is a pig,tom es un cerdo,tom est un cochon,Tom ist ein Schwein
2480,tom is a spy,tom is a spy,Tom es un espía,tom est un espion,Tom ist ein Spion
2481,tom is alive,tom is alive,Tom está vivo,tom est vivant,Tom lebt
2482,tom is awful,tom is awful,tom es horrible,Tom est horrible,Tom ist schrecklich
2483,tom is blind,tom is blind,tom es ciego,tom est aveugle,Tom ist blind
2484,tom is cruel,tom is cruel,tom es cruel,Tom est cruel,Tom ist grausam
2485,tom is drunk,tom is drunk,tom esta borracho,Tom est ivre,Tom ist betrunken
2486,tom is dying,tom is dying,Tom se está muriendo,tom est en train de mourir,Tom liegt im Sterben
2487,tom is funny,tom is funny,tom es divertido,Tom est drôle,Tom ist lustig
2488,tom is happy,tom is happy,tom esta feliz,Tom est heureux,Tom ist glücklich
2489,tom is lying,tom is lying,Tom está mintiendo,Tom ment,tom lügt
2490,tom is naive,tom is naive,tom es ingenuo,Tom est naïf,Tom ist naiv
2491,tom is quiet,tom is quiet,tom esta callado,tom est calme,Tom ist ruhig
2492,tom is small,tom is small,tom es pequeño,tom est petit,Tom ist klein
