,English,English_cleaned,Spanish,French,German
2216,i urge caution,i urge caution,insto a la precaución,j'invite à la prudence,ich bitte um vorsicht
2217,i usually walk,i usually walk,usualmente camino,D'habitude je marche,normalerweise gehe ich
2218,i walked alone,i walked alone,caminé solo,je marchais seul,ich bin alleine gelaufen
2219,i want a chair,i want a chair,quiero una silla,je veux une chaise,Ich möchte einen Stuhl
2220,i want a donut,i want a donut,quiero una dona,je veux un beignet,Ich möchte einen Donut
2221,i want a drink,i want a drink,quiero una bebida,J'ai envie d'un verre,ich will ein Getränk
2222,i want a knife,i want a knife,quiero un cuchillo,je veux un couteau,Ich will ein Messer
2223,i want a puppy,i want a puppy,quiero un perrito,Je veux un chiot,Ich will einen Welpen
2224,i want a raise,i want a raise,quiero un aumento,je veux une augmentation,Ich möchte eine Gehaltserhöhung
2225,i want another,i want another,Quiero otro,je veux un autre,Ich will einen weiteren
2226,i want answers,i want answers,quiero respuestas,je veux des réponses,ich will antworten
2227,i want details,i want details,quiero detalles,je veux des détails,Ich möchte Details
2228,i want justice,i want justice,quiero justicia,je veux la justice,Ich will Gerechtigkeit
2229,i want revenge,i want revenge,Quiero venganza,je veux me venger,Ich will Rache
2230,i want the fan,i want the fan,quiero el ventilador,je veux le ventilateur,Ich will den Ventilator
2231,i want to come,i want to come,quiero venir,je veux venir,ich will kommen
2232,i want to help,i want to help,Quiero ayudar,Je veux aider,Ich will helfen
2233,i want to live,i want to live,quiero vivir,je veux vivre,ich möchte leben
2234,i want to play,i want to play,quiero jugar,je veux jouer,Ich will spielen
2235,i want to quit,i want to quit,quiero renunciar,je veux arrêter,Ich möchte aufhören
2236,i want to stay,i want to stay,Quiero quedarme,je veux rester,Ich möchte bleiben
2237,i want to talk,i want to talk,quiero hablar,je veux parler,Ich möchte reden
2238,i want to wait,i want to wait,quiero esperar,je veux attendre,Ich möchte warten
2239,i want to walk,i want to walk,Quiero caminar,Je veux marcher,ich möchte gehen
2240,i want to work,i want to work,quiero trabajar,je veux travailler,Ich möchte arbeiten
2241,i wanted to go,i wanted to go,yo quería ir,je voulais partir,ich wollte gehen
2242,i was a doctor,i was a doctor,yo era un doctor,j'étais médecin,Ich war ein Arzt
2243,i was a member,i was a member,yo era un miembro,j'étais membre,Ich war Mitglied
2244,i was an idiot,i was an idiot,yo era un idiota,j'étais un idiot,Ich war ein Idiot
2245,i was attacked,i was attacked,fui atacado,j'ai été attaqué,ich wurde angegriffen
2246,i was barefoot,i was barefoot,estaba descalzo,j'étais pieds nus,ich war barfuß
2247,i was bluffing,i was bluffing,estaba fanfarroneando,je bluffais,Ich habe geblufft
2248,i was captured,i was captured,fui capturado,j'ai été capturé,Ich wurde gefangen genommen
2249,i was careless,i was careless,no tuve cuidado,j'étais négligent,ich war unvorsichtig
2250,i was cleaning,i was cleaning,Estaba limpiando,je nettoyais,ich habe geputzt
2251,i was detained,i was detained,fui detenido,j'ai été détenu,ich wurde festgehalten
2252,i was grateful,i was grateful,estaba agradecido,j'étais reconnaissant,Ich war dankbar
2253,i was hammered,i was hammered,yo estaba martillado,j'ai été martelé,ich war gehämmert
2254,i was impolite,i was impolite,fui descortés,j'ai été impoli,Ich war unhöflich
2255,i was in agony,i was in agony,estaba en agonía,j'étais à l'agonie,Ich war in Qual
2256,i was offended,i was offended,yo fui ofendido,J'étais offensé,Ich war beleidigt
2257,i was outdoors,i was outdoors,yo estaba al aire libre,j'étais dehors,ich war draußen
2258,i was pardoned,i was pardoned,fui perdonado,j'ai été pardonné,ich wurde begnadigt
2259,i was so happy,i was so happy,yo estaba tan feliz,J'étais si heureux,Ich war so glücklich
2260,i was speaking,i was speaking,yo estaba hablando,j'étais en train de parler,ich sprach
2261,i was starving,i was starving,Estaba hambriento,J'étais affamé,Ich habe gehungert
2262,i was studying,i was studying,estaba estudiando,j'étais en train d'étudier,Ich studierte
2263,i was thinking,i was thinking,yo estaba pensando,je pensais,ich dachte
2264,i was too fast,i was too fast,fui demasiado rápido,j'étais trop rapide,ich war zu schnell
2265,i was unharmed,i was unharmed,estaba ileso,je n'étais pas blessé,ich war unverletzt
2266,i was upstairs,i was upstairs,yo estaba arriba,j'étais en haut,ich war oben
2267,i was watching,i was watching,yo estaba viendo,Je regardais,ich habe geschaut
2268,i wasn't drunk,i was not drunk,no estaba borracho,je n'étais pas ivre,Ich war nicht betrunken
2269,i wasn't hired,i was not hired,no fui contratado,je n'ai pas été embauché,Ich wurde nicht eingestellt
2270,i wear glasses,i wear glasses,uso lentes,Je porte des lunettes,ich trage eine Brille
2271,i went fishing,i went fishing,fui a pescar,Je suis allé pecher,Ich ging angeln
2272,i will sue you,i will sue you,te demandaré,je vais vous poursuivre en justice,ich werde dich verklagen
2273,i will survive,i will survive,Sobreviviré,je survivrai,Ich werde überleben
2274,i will take it,i will take it,lo tomaré,je vais le prendre,ich werde es nehmen
2275,i will testify,i will testify,testificaré,je témoignerai,Ich werde bezeugen
2276,i wish i could,i wish i could,Ojalá pudiera,SI seulement je pouvais,"Ich wünschte, ich könnte"
2277,i won't forget,i will not forget,No olvidaré,je n'oublierai pas,Ich werde nicht vergessen
2278,i won't return,i will not return,no volveré,je ne reviendrai pas,Ich werde nicht zurückkehren
2279,i work for tom,i work for tom,trabajo para tom,je travaille pour tom,Ich arbeite für Tom
2280,i wrote a memo,i wrote a memo,escribí una nota,j'ai écrit un mémo,Ich habe eine Notiz geschrieben
2281,i'd be careful,i would be careful,Tendría cuidado,je serais prudent,ich wäre vorsichtig
2282,i'd be honored,i would be honored,Sería un honor para mí,Je serais honoré,Es wäre mir eine Ehre
2283,i'd like a hug,i would like a hug,quisiera un abrazo,je voudrais un câlin,Ich möchte eine Umarmung
2284,i'd like to go,i would like to go,me gustaría ir,J'aimerais partir,ich würde gerne gehen
2285,i'd rather die,i would rather die,Preferiría morir,je préfèrerais mourir,ich würde lieber sterben
2286,i'd rather not,i would rather not,preferiría que no,je ne préférerai pas,ich würde lieber nicht
2287,i'll apologize,i will apologize,me disculparé,je vais m'excuser,Ich werde mich entschuldigen
2288,i'll ask later,i will ask later,voy a preguntar más tarde,je demanderai plus tard,ich werde später fragen
2289,i'll be around,i will be around,estaré cerca,Je serai là,ich werde in der Nähe sein
2290,i'll be direct,i will be direct,seré directo,je serai directe,Ich werde direkt sein
2291,i'll be honest,i will be honest,voy a ser sincero,Je vais être honnête,Ich werde ehrlich sein
2292,i'll be inside,i will be inside,estaré dentro,je serai à l'intérieur,Ich werde drinnen sein
2293,i'll call them,i will call them,voy a llamarlos,je vais les appeler,ich werde sie anrufen
2294,i'll cancel it,i will cancel it,lo cancelaré,je vais l'annuler,Ich werde es stornieren
2295,i'll come back,i will come back,volveré,Je reviendrai,ich werde zurückkommen
2296,i'll cooperate,i will cooperate,cooperaré,je vais coopérer,Ich werde kooperieren
2297,i'll do it now,i will do it now,voy a hacerlo ahora,Je vais le faire maintenant,ich werde es jetzt machen
2298,i'll get these,i will get these,conseguiré estos,je vais les obtenir,ich werde diese bekommen
2299,i'll go anyway,i will go anyway,iré de todos modos,j'irai quand même,Ich werde trotzdem gehen
2300,i'll go change,i will go change,iré a cambiarme,je vais aller me changer,Ich werde mich umziehen
2301,i'll go myself,i will go myself,iré yo mismo,j'irai moi-même,Ich werde selbst gehen
2302,i'll guide you,i will guide you,Yo te guiaré,Je vous guiderai,ich werde dich führen
2303,i'll handle it,i will handle it,lo manejaré,je vais le gérer,ich komme damit klar
2304,i'll just wait,i will just wait,solo esperare,je vais juste attendre,Ich werde einfach warten
2305,i'll manage it,i will manage it,lo manejaré,je vais le gérer,ich werde es schaffen
2306,i'll marry you,i will marry you,me casaré contigo,je t'épouserai,ich werde dich heiraten
2307,i'll need that,i will need that,necesitaré eso,j'aurai besoin de ça,das werde ich brauchen
2308,i'll need this,i will need this,necesitaré esto,j'aurai besoin de ça,ich werde das brauchen
2309,i'll pay later,i will pay later,pagaré más tarde,je paierai plus tard,Ich bezahle später
2310,i'll pray hard,i will pray hard,oraré mucho,je prierai fort,Ich werde hart beten
2311,i'll risk that,i will risk that,me arriesgaré a eso,je vais risquer ça,das riskiere ich
2312,i'll scold him,i will scold him,lo regañaré,je vais le gronder,Ich werde ihn schelten
2313,i'll see to it,i will see to it,me ocuparé de ello,je vais m'en occuper,ich werde mich darum kümmern
2314,i'll stay here,i will stay here,me quedare aqui,je vais rester ici,Ich werde hier bleiben
2315,i'll stay home,i will stay home,Me quedaré en casa,je resterai à la maison,Ich werde zu Hause bleiben
2316,i'll take over,i will take over,me haré cargo,je vais prendre le relais,ich übernehme
2317,i'll take that,i will take that,Tomaré eso,je vais prendre ça,das nehme ich
2318,i'll treat you,i will treat you,Te tratare,je vais te traiter,Ich werde dich behandeln
2319,i'll trust you,i will trust you,Confiaré en ti,Je te ferai confiance,ich werde dir vertrauen
2320,i'll try again,i will try again,lo intentaré otra vez,Je vais réessayer,Ich werde es nochmal versuchen
2321,i'll wait here,i will wait here,voy a esperar aquí,je vais attendre ici,Ich werde hier warten
2322,i'll work hard,i will work hard,trabajaré duro,Je vais travailler dur,Ich werde hart arbeiten
2323,i'm a canadian,i am a canadian,soy canadiense,je suis un canadien,Ich bin ein Kanadier
2324,i'm a bit busy,i am a bit busy,estoy un poco ocupado,je suis un peu occupé,Ich bin ein bisschen beschäftigt
2325,i'm a diabetic,i am a diabetic,soy diabético,je suis diabétique,Ich bin Diabetiker
2326,i'm a free man,i am a free man,Soy un hombre libre,je suis un homme libre,Ich bin ein freier Mann
2327,i'm a freshman,i am a freshman,Soy estudiante de primer año,Je suis en première année,Ich bin ein Neuling
2328,i'm a good guy,i am a good guy,soy un buen chico,je suis un bon gars,Ich bin ein guter Kerl
2329,i'm a merchant,i am a merchant,soy un comerciante,je suis un marchand,Ich bin Kaufmann
2330,i'm a minister,i am a minister,soy un ministro,je suis ministre,Ich bin Minister
2331,i'm a musician,i am a musician,Yo soy un músico,Je suis musicien,Ich bin ein Musiker
2332,i'm a nice guy,i am a nice guy,soy un buen chico,je suis un gars sympa,Ich bin ein netter Kerl
2333,i'm a real man,i am a real man,soy un hombre de verdad,je suis un vrai homme,Ich bin ein richtiger Mann
2334,i'm a salesman,i am a salesman,soy un vendedor,je suis un vendeur,Ich bin Verkäufer
2335,i'm afraid not,i am afraid not,me temo que no,j'ai bien peur que non,ich fürchte nicht
2336,i'm against it,i am against it,estoy en contra,je suis contre,ich bin dagegen
2337,i'm all thumbs,i am all thumbs,soy todo pulgares,je suis tous les pouces,Ich bin ganz Daumen
2338,i'm an old man,i am an old man,soy un hombre viejo,je suis un vieil homme,Ich bin ein alter Mann
2339,i'm astonished,i am astonished,estoy asombrado,Je suis stupéfait,Ich bin erstaunt
2340,i'm behind him,i am behind him,estoy detrás de él,je suis derrière lui,Ich bin hinter ihm
2341,i'm being used,i am being used,estoy siendo usado,je suis utilisé,ich werde benutzt
2342,i'm contagious,i am contagious,soy contagioso,je suis contagieux,Ich bin ansteckend
2343,i'm dead tired,i am dead tired,estoy muerta de cansancio,je suis mort de fatigue,Ich bin todmüde
2344,i'm dehydrated,i am dehydrated,estoy deshidratado,je suis déshydraté,Ich bin dehydriert
2345,i'm dependable,i am dependable,soy confiable,je suis fiable,ich bin zuverlässig
2346,i'm devastated,i am devastated,Estoy devastada,je suis dévasté,ich bin am Boden zerstört
2347,i'm doing fine,i am doing fine,estoy bien,je vais bien,mir geht es gut
2348,i'm doing well,i am doing well,lo estoy haciendo bien,je me débrouille bien,mir geht es gut
2349,i'm downstairs,i am downstairs,estoy abajo,je suis en bas,ich bin unten
2350,i'm eating now,i am eating now,Estoy comiendo ahora,je suis en train de manger,Ich esse jetzt
2351,i'm exercising,i am exercising,Me estoy ejercitando,Je fais de l'exercice,Ich trainiere
2352,i'm farsighted,i am farsighted,soy hipermétrope,je suis presbyte,ich bin weitsichtig
2353,i'm fascinated,i am fascinated,Estoy fascinada,Je suis fasciné,Ich bin fasziniert
2354,i'm firing you,i am firing you,te estoy despidiendo,je te vire,Ich feuere dich
2355,i'm free today,i am free today,estoy libre hoy,je suis libre aujourd'hui,ich bin heute frei
2356,i'm going back,i am going back,Voy a volver,Je retourne,ich gehe zurück
2357,i'm going bald,i am going bald,me estoy quedando calvo,je deviens chauve,Ich werde kahl
2358,i'm going home,i am going home,Me voy a casa,je vais à la maison,Ich gehe nach Hause
2359,i'm happy here,i am happy here,estoy feliz aquí,je suis heureux ici,ich bin hier glücklich
2360,"i'm happy, too","i am happy, too",yo también estoy feliz,Je suis heureux aussi,ich bin auch glücklich
2361,i'm having fun,i am having fun,Me estoy divirtiendo,Je m'amuse,Ich habe Spaß
2362,i'm hungry now,i am hungry now,Tengo hambre ahora,j'ai faim maintenant,ich bin jetzt hungrig
2363,i'm illiterate,i am illiterate,soy analfabeto,je suis analphabète,Ich bin Analphabet
2364,i'm in the car,i am in the car,Estoy en el carro,je suis dans la voiture,Ich bin im Auto
2365,i'm interested,i am interested,estoy interesado,Je suis intéressé,ich bin interessiert
2366,i'm just bored,i am just bored,solo estoy aburrido,je m'ennuie juste,mir ist nur langweilig
2367,i'm just tired,i am just tired,solo estoy cansado,je suis juste fatigué,Ich bin einfach müde
2368,i'm mad at you,i am mad at you,Estoy furioso contigo,je suis fâché contre toi,Ich bin wütend auf dich
2369,i'm making tea,i am making tea,estoy haciendo té,je fais du thé,Ich mache Tee
2370,i'm meditating,i am meditating,estoy meditando,je médite,Ich meditiere
2371,i'm methodical,i am methodical,soy metódico,je suis méthodique,Ich bin methodisch
2372,i'm no quitter,i am no quitter,no me rindo,je ne suis pas un lâcheur,Ich bin kein Drückeberger
2373,i'm not a fool,i am not a fool,no soy un tonto,Je ne suis pas un imbécile,Ich bin kein Narr
2374,i'm not a hero,i am not a hero,no soy un heroe,je ne suis pas un héros,Ich bin kein Held
2375,i'm not a liar,i am not a liar,No soy un mentiroso,Je ne suis pas un menteur,Ich bin kein Lügner
2376,i'm not amused,i am not amused,No me divierte,je ne suis pas amusé,ich bin nicht begeistert
2377,i'm not asleep,i am not asleep,no estoy dormido,je ne dors pas,Ich schlafe nicht
2378,i'm not bitter,i am not bitter,no estoy amargado,je ne suis pas amer,ich bin nicht verbittert
2379,i'm not cranky,i am not cranky,no estoy de mal humor,je ne suis pas grincheux,ich bin nicht launisch
